ID,A1,A2,A3,A4,A5,Score
5847__slits_12__path_14,3,3,2,2,1,1.4736018285
6428__teachers_7__attitudes_9,2,2,1,0,0,0.450161653877
6430__hypothesis_23__based_24,2,1,0,0,0,0.293609839856
1953__skirted_6__picking_41,3,3,0,0,0,0.422225419982
8225__oclock_4__quiet_19,1,0,0,0,0,0.190408255052
6660__boxing_23__incarnation_20,3,3,2,2,0,1.29978040055
2620__disregard_37__wanton_36,3,3,3,1,0,1.60195869874
2108__consideration_13__output_31,1,0,0,0,0,0.185479867625
461__treat_5__approach_9,2,1,0,0,0,0.321649046432
3084__syndicates_10__managed_11,2,1,1,0,0,0.412340750684
6217__routines_9__forms_5,3,2,1,0,0,0.398064894108
86__supporter_14__cross_7,3,2,2,2,1,1.43591143751
628__organisations_2__elsewhere_9,2,0,0,0,0,0.189702089847
12634__information_5__spot_3,3,3,3,2,1,1.55310329639
2748__sound_16__overlain_22,3,3,2,0,0,0.770574145909
6239__labelling_19__design_11,2,1,1,0,0,0.407857499647
6215__informational_6__support_7,2,1,1,1,0,0.559188686016
1461__organisation_22__mimic_25,2,2,2,1,0,0.842662021595
814__static_10__imagery_19,2,0,0,0,0,0.161833212282
3643__accumulate_49__loot_51,3,3,3,2,2,2.14925428297
6628__concepts_19__produces_2,3,2,1,1,0,0.620907832321
3144__notion_12__applying_10,3,2,1,1,1,0.83041787775
1082__city_30__blocked_14,1,1,0,0,0,0.330259383903
2655__constructed_16__ingredients_20,3,2,2,0,0,0.836101820002
6652__event_5__drawn_12,1,0,0,0,0,0.14429044577
6473__authority_18__cuts_19,2,2,1,1,1,0.726291484158
3731__institutional_30__context_31,2,2,2,0,0,0.562446688642
1709__treatment_9__patient_7,1,1,0,0,0,0.253644859971
6892__ones_30__choose_27,1,1,1,0,0,0.455237879785
8271__portrait_7__added_12,3,2,0,0,0,0.342598518114
2649__approaches_44__essence_41,2,2,2,2,1,0.93167774159
3588__discussions_5__roots_8,2,2,1,1,0,0.655562641131
4516__registries_8__sources_3,2,2,1,0,0,0.456720405323
3102__majority_35__coupled_20,3,2,2,1,1,1.20266357902
4493__detailed_19__inventory_20,1,1,1,1,1,0.612870166954
6398__minds_29__flexible_28,3,2,1,1,1,0.830167021231
6900__denied_39__account_43,2,1,0,0,0,0.317450542314
5304__rags_20__stick_24,3,3,2,1,0,0.941923578228
2580__defence_57__succeed_59,2,1,1,1,0,0.612199607092
2983__little_11__assistance_13,2,1,1,0,0,0.429842028341
3685__physique_21__reduced_27,3,1,1,0,0,0.456325763673
2168__irritably_13__caught_19,1,1,0,0,0,0.381021070352
6716__potential_7__perceived_4,2,1,1,0,0,0.415633931748
8941__night_24__heavy_23,3,2,1,1,1,0.797256115939
2513__chapter_2__deals_3,2,1,1,1,0,0.612199607092
2982__lack_7__hampered_5,3,3,1,1,0,0.78376420417
6264__paragraphs_17__short_16,2,1,1,0,0,0.402477550732
3573__social_11__centred_4,1,0,0,0,0,0.166055434504
838__changed_22__pal_26,3,2,2,0,0,0.719916275319
1791__profits_20__fell_21,3,1,1,1,1,0.827579769908
6359__choice_15__link_6,2,2,1,1,0,0.59771706193
7022__threat_17__form_8,3,1,0,0,0,0.346360325079
835__cars_10__guide_7,1,1,0,0,0,0.344930713493
6437__missing_41__element_38,3,1,1,1,1,0.752053611669
1551__perfunctory_6__air_7,3,3,3,1,1,1.51716883253
5231__toast_31__warmth_20,3,2,2,0,0,0.70916003648
868__fuel_31__boosts_32,2,2,1,1,1,0.760785921214
1190__preserving_22__worth_21,2,1,1,1,0,0.50469029006
2677__owed_25__entitled_13,1,1,1,0,0,0.425737145882
444__severely_24__injured_25,1,1,1,1,0,0.47869422937
140__tunes_9__mixture_4,2,2,2,1,1,0.741874847999
3479__heroin_2__chasing_5,3,2,0,0,0,0.427221247917
7083__form_7__extract_5,1,1,1,1,0,0.466806359244
7093__admitted_5__source_13,2,0,0,0,0,0.336336983132
523__powers_14__exercised_15,2,1,1,0,0,0.346463204142
6955__defended_37__gain_39,1,1,0,0,0,0.395236287587
1322__discourses_12__mix_9,3,2,1,0,0,0.721936676947
3741__planners_41__fields_46,1,1,0,0,0,0.311046509434
1491__CEGB_7__wider_13,1,1,1,0,0,0.41180720609
6613__detour_3__descent_14,3,1,0,0,0,0.282727315597
11770__silence_12__stay_7,2,2,1,1,0,0.702680041197
6394__drift_9__reach_14,2,1,0,0,0,0.312879621855
6727__bonds_16__glimpse_12,3,3,2,1,0,0.990454615321
1683__Arsenal_1__stitched_3,3,3,2,2,0,1.38200789221
1603__decision_5__reached_3,2,1,1,1,0,0.662852827543
502__people_34__close_33,2,2,2,1,0,0.773890178069
6155__diagrams_21__block_20,3,2,2,0,0,0.62194941885
7080__range_34__wide_33,2,1,1,0,0,0.383178700361
14252__friends_2__means_3,2,1,1,1,0,0.537013338832
1898__Government_29__isolate_26,2,2,2,2,1,1.02961588592
6749__claim_16__position_20,2,2,1,1,0,0.531665020385
1313__closest_14__forms_17,2,1,1,1,1,0.679489270806
1760__disposal_18__halt_15,3,2,2,1,1,0.757962402654
1311__powerful_34__icon_35,3,2,2,1,1,0.967448203496
3174__supervision_7__vision_4,2,2,1,1,0,0.541000824705
1670__cross_27__floated_23,2,2,2,1,0,0.681630377104
1105__spotters_46__blessing_43,3,3,2,1,0,1.06426915096
3507__package_7__feature_4,2,2,1,0,0,0.407456338154
3162__stage_17__inviting_9,1,0,0,0,0,0.190408255052
2838__penetrated_5__campaign_4,3,2,2,1,0,1.33842446534
2135__niece_24__harm_26,3,0,0,0,0,0.153615485052
3171__inextricably_22__linked_23,3,2,2,1,0,0.931999979918
634__clean_20__forced_18,3,2,1,1,1,0.69964413467
2758__sans_5__progress_6,3,3,3,1,0,1.40144265131
6295__user_14__deal_18,1,1,0,0,0,0.323102914744
1861__eruption_74__activate_72,3,2,1,0,0,0.686567547569
2879__bombers_24__infant_22,3,3,3,3,0,2.01329871741
2138__down-setting_56__left_52,3,2,2,0,0,0.722787527141
12365__weeks_10__coming_6,2,1,1,1,0,0.642888146771
1059__effect_21__drama_8,1,1,0,0,0,0.330259383903
197__role_12__reduced_10,1,1,1,1,0,0.504554630774
11506__food_6__treating_3,2,1,0,0,0,0.371734475476
2540__confirmed_5__rule_3,1,1,1,0,0,0.385907820359
3446__reform_18__pace_15,3,1,1,1,1,0.771805503632
3445__reduce_54__provision_34,2,1,0,0,0,0.384247915494
1356__dress_24__power_19,3,3,2,2,2,1.79750295503
7019__strategy_2__canalize_6,3,2,0,0,0,0.357191727114
3171__Indeed_1__linked_23,2,1,0,0,0,0.29690592442
499__followed_27__suspension_25,2,1,1,0,0,0.402477550732
988__Privacy_1__ticklish_4,3,3,2,2,0,1.55293286028
5001__explosion_15__window_19,3,3,2,1,1,1.03302934528
3168__question_8__stark_7,3,3,3,2,1,1.70989869793
6455__choice_21__changes_16,3,2,1,0,0,0.37951793892
2649__predictability_27__increases_25,2,2,1,0,0,0.400830675606
528__change_14__constitution_18,1,1,1,0,0,0.385252966738
6432__concerns_39__appeal_33,2,1,1,1,1,0.63916045069
6704__bring_29__supplied_23,1,0,0,0,0,0.166055434504
2933__originalities_7__bear_4,2,2,2,1,0,0.585341595496
1767__cent_29__growth_30,1,1,1,0,0,0.359572391316
2173__looked_3__appeal_8,2,2,0,0,0,0.319066939946
16186__discouraged_6__taking_8,2,1,1,1,0,0.479448019575
7089__carried_8__coordination_2,1,1,1,0,0,0.391318173743
8198__shirt_12__pale_10,3,1,1,0,0,0.38252384674
1774__poor_39__outlook_41,2,2,1,1,1,0.752053611669
1284__story_23__allows_25,1,1,1,0,0,0.442593240199
1104__track_42__mix_39,3,1,0,0,0,0.346928388636
5120__Help_2__snapped_12,2,0,0,0,0,0.123505676166
7096__lines_19__safer_18,2,1,1,1,0,0.605730571149
3201__offenders_18__supervising_12,2,1,0,0,0,0.294456348517
846__alloy_17__heads_19,2,1,1,1,1,0.67945160061
6516__proved_10__step_15,2,1,1,0,0,0.39918290653
6755__achievements_2__threatened_15,3,2,2,1,0,0.931999979918
524__unity_22__founded_29,2,2,2,1,0,0.770632827391
1198__chairman_9__capacity_7,2,1,1,1,0,0.673238089108
6710__population_21__expanding_20,2,1,1,1,0,0.601133046032
2707__tax_12__collect_11,1,1,1,0,0,0.41180720609
793__time_12__reasonable_11,2,1,1,1,1,0.658912342653
3561__unrest_7__seen_10,2,1,1,1,0,0.65086257227
3197__variety_5__including_10,2,1,0,0,0,0.333123002537
5189__entered_49__territory_64,3,1,1,0,0,0.353453535416
6181__relatively_27__scanty_28,3,3,2,2,1,1.44172260856
1634__bit_21__closer_22,1,1,1,1,1,0.654822237927
1367__force_10__masculine_9,3,3,3,1,0,1.45335231287
4602__hair_6__dark_2,1,1,1,0,0,0.443350009658
2931__comes_5__passage_8,2,1,1,0,0,0.530937322599
3563__powerful_14__body_15,1,1,1,1,1,0.639191860351
6452__school_23__brought_19,1,1,1,0,0,0.42388508542
873__rare_13__combine_3,1,0,0,0,0,0.123505676166
2540__indefinitely_31__left_24,3,2,2,1,0,0.760463273607
2614__low_44__line_42,3,2,2,1,1,0.969218590662
1104__supertrams_30__head_33,3,0,0,0,0,0.310380122583
3744__demands_8__size_17,1,1,1,0,0,0.451578931712
2627__murder_29__drawing_25,2,1,1,0,0,0.421787439439
6598__freedom_12__uniting_11,3,2,2,1,1,0.783871648253
10128__pastry_10__comes_8,1,1,1,0,0,0.461005003024
6650__negation_12__negation_9,3,3,3,3,2,2.08654199526
6257__necessarily_13__told_14,2,2,1,1,0,0.589296064577
3117__encourage_5__hold_10,0,0,0,0,0,0.203481758992
3508__contemporary_3__tone_4,3,1,1,1,1,0.824608687114
1264__entry_15__illustrated_11,3,3,2,1,0,1.19278220943
6416__Nevertheless_1__consider_5,1,1,0,0,0,0.310404092156
6614__combine_43__seen_41,1,1,1,0,0,0.38252384674
6247__series_8__follow_6,3,1,1,1,0,0.639960003104
6374__ego-identity_12__stage_14,3,2,2,1,1,1.22245424452
6773__cohesion_20__sense_17,3,2,1,1,0,0.752053611669
3482__headlines_36__hit_34,2,1,1,1,1,0.702635286376
893__encounter_32__brief_31,1,1,1,1,0,0.550512635412
8128__pushed_2__home_3,2,2,1,0,0,0.515337737251
4497__material_42__released_43,2,1,0,0,0,0.299007727157
2545__homicide_29__form_27,2,1,1,1,0,0.679489270806
4527__hospital_24__level_25,3,2,1,0,0,0.589633697349
3095__policies_37__distance_36,3,2,2,1,1,1.37552345376
1852__field_17__battle_21,2,1,0,0,0,0.274318224687
2527__criminal_7__pick_9,1,1,0,0,0,0.253644859971
5205__combine_50__lines_48,2,1,1,0,0,0.391318173743
6405__teachers_3__subjects_10,2,1,1,0,0,0.361651454654
3101__target_14__ambitious_13,3,2,2,1,1,1.11560297647
6419__strategies_22__designed_23,1,1,1,1,0,0.583378160186
3188__knowledge_3__increase_2,2,1,1,1,0,0.578854281965
3620__actions_20__tainted_17,3,2,2,1,0,0.775199627239
2912__Major_14__carried_13,1,1,0,0,0,0.326868141589
4739__coffee_9__owe_6,1,1,0,0,0,0.248680395805
6736__caught_19__eye_21,1,1,1,1,0,0.471321012276
2118__council_10__farts_7,3,2,1,0,0,0.659404499734
6877__intelligently_9__respond_8,2,1,1,1,0,0.603797055017
1632__presence_10__boosted_7,2,2,1,1,0,0.702680041197
818__character_12__vividly_10,2,2,2,2,0,0.758376322891
507__seeing_8__withdrawn_17,2,1,0,0,0,0.443668795865
5185__golden_30__haze_31,3,3,2,2,2,1.55095298406
2628__argue_5__hard_3,1,1,1,1,1,0.792421444276
1285__centennial_29__generated_26,3,1,1,0,0,0.462675139622
2136__girl_28__dazzling_27,3,2,2,1,1,1.38826291736
15757__international_9__subject_10,1,1,0,0,0,0.370359355563
1302__art_7__line_5,2,2,1,1,0,0.628326080702
1995__station_25__sergeant_26,2,1,1,0,0,0.461889007011
1723__system_16__deal_11,2,1,1,1,0,0.659193628487
2787__candle_15__snuffers_16,3,3,1,0,0,0.682496777344
2891__rain_27__tipping_24,3,3,3,1,0,1.26817459223
2737__reflections_34__leaned_30,2,2,2,0,0,0.534509194573
6759__surprising_8__tried_20,1,0,0,0,0,0.167371882601
1561__letter_9__tone_3,1,0,0,0,0,0.190408255052
7004__finance_34__moving_29,2,1,1,0,0,0.421787439439
3551__survey_15__lost_25,2,0,0,0,0,0.180174710862
3151__punishment_40__form_38,2,1,1,0,0,0.421787439439
1857__cyclical_8__pattern_2,2,2,1,0,0,0.391827135909
1768__cent_43__cut_44,2,1,1,0,0,0.378663300407
1164__building_19__challenge_22,2,2,1,0,0,0.44425694905
6461__people_12__focus_19,2,1,0,0,0,0.317466421744
1458__rebuffed_20__rudely_19,3,3,3,3,0,1.88167655427
6987__degradation_9__strongly_6,3,2,2,1,0,0.748614733241
845__additives_6__market_9,3,1,1,1,0,0.535620681825
2760__PEOPLE_1__vague_5,1,0,0,0,0,0.161833212282
6354__period_20__self-examination_25,2,1,1,0,0,0.390932937649
6640__double_25__negation_26,3,3,3,2,2,1.8885885267
2637__knowingly_9__taking_10,2,1,1,0,0,0.421787439439
6215__standardised_5__support_7,2,1,1,0,0,0.422129331669
6841__imperfect_16__authority_14,3,1,1,1,0,0.535620681825
3179__practice_27__applying_20,1,1,0,0,0,0.323816640673
2550__indication_19__amounts_15,2,1,1,1,0,0.669104009241
6329__insight_17__clearer_13,1,1,0,0,0,0.260802736669
5580__own_8__matched_6,1,1,1,0,0,0.490199202264
6288__section_8__set_12,2,1,1,0,0,0.383178700361
1776__contribution_16__rise_8,1,1,0,0,0,0.239714920179
6221__information_13__support_14,2,1,1,1,0,0.605643977372
1855__occupied_16__exists_8,2,2,1,1,0,0.620907832321
3560__contemporary_18__reactions_2,2,1,0,0,0,0.333127888663
3203__appreciated_19__description_3,2,0,0,0,0,0.139390208432
5196__dead_62__unknown_61,3,3,2,1,1,1.25586965117
6303__factors_17__play_18,2,2,1,1,1,0.752053611669
8333__friend_24__glittering_23,3,3,3,3,3,1.99975326287
492__health_7__peak_6,3,2,2,1,1,1.00609646397
3750__attention_19__draws_18,3,1,1,1,0,0.836358013859
6414__scientific_25__base_28,3,2,1,1,1,0.707661167605
2614__low_44__draws_40,2,1,1,0,0,0.387822050535
1509__sets_8__shift_30,1,0,0,0,0,0.161833212282
3015__house_10__furious_16,1,0,0,0,0,0.149369991234
6354__A._13__route_12,1,1,0,0,0,0.28846835189
6637__time_20__bearing_21,2,1,1,0,0,0.403714659199
7099__attitude_4__flexible_6,2,2,1,1,0,0.750397118567
3196__interview_3__entails_4,3,3,2,2,1,1.47720218853
1022__hammer_3__fallen_5,2,2,1,1,0,0.632912349229
1394__streets_15__piñata_11,3,2,2,0,0,0.658601820002
1838__people_5__revolution_8,1,1,0,0,0,0.323701382771
7102__regaining_9__control_10,3,1,1,1,0,0.628870273871
1069__trams_7__forms_16,2,0,0,0,0,0.153615485052
643__air_12__standard_9,2,1,0,0,0,0.385310145152
7380__burden_9__heavy_8,3,2,1,0,0,0.772189367555
5193__arches_6__golden_15,1,1,0,0,0,0.258844258758
1603__proceedings_28__launched_30,2,1,1,1,0,0.633984961622
198__sport_2__obliged_5,3,2,1,1,0,0.631216136262
2753__course_22__lonely_21,1,1,1,1,0,0.444528346559
7114__cloud_26__leaving_24,3,2,2,1,0,0.94649602829
2582__mounting_25__bills_27,2,1,1,1,0,0.743808892786
6610__political_31__unconscious_32,3,3,3,2,2,1.8885885267
2698__complain_8__body_12,2,2,1,1,0,0.66791696394
6415__exclusion_2__means_20,2,0,0,0,0,0.171617376419
593__looks_10__plant_9,1,1,0,0,0,0.371435499634
2999__Wholesale_22__secure_16,3,0,0,0,0,0.266213717754
1715__systems_9__imposed_10,2,2,1,1,0,0.592407751112
459__stereotype_30__donkeys_35,3,2,0,0,0,0.295683759382
3164__language_17__reflects_20,2,1,1,1,1,0.63916045069
3203__course_16__nature_13,1,1,1,1,1,0.641717981073
4733__Usually_1__world_11,2,1,0,0,0,0.277047344685
7506__reply_7__takes_2,1,1,1,0,0,0.387213291284
462__ball_9__swifter_5,3,1,1,0,0,0.385907820359
4483__rarely_16__deal_17,2,1,1,1,0,0.673238089108
540__doubt_4__casts_3,2,2,2,1,1,0.765032651718
1252__shot_10__heart_14,2,1,1,1,0,0.665730524471
2546__impose_8__systems_4,2,2,1,0,0,0.478810207875
4755__ish_32__looks_33,3,2,1,1,0,0.607256981025
6205__periods_23__little_25,2,1,0,0,0,0.318962618545
4634__excitement_7__bubbling_5,3,3,3,2,1,1.57517780427
8092__stressful_31__situations_32,2,1,1,1,0,0.662852827543
3591__urban_9__disorder_10,3,2,2,1,1,0.822853198285
6487__school_11__supported_7,2,1,1,0,0,0.459284002183
1901__block_14__building_11,3,2,2,2,2,1.43408759181
3134__rise_4__top_7,3,1,1,1,0,0.728862841278
2078__relief_42__sharp_41,3,3,2,2,1,1.30812625677
453__conceding_9__weathered_3,2,1,0,0,0,0.311330950769
7200__district_2__stretches_3,2,1,1,1,0,0.970196805006
7023__line_36__secure_39,3,2,1,1,0,0.799887179518
1650__hating_34__bitterness_35,3,2,2,2,1,0.904651704796
5846__creak_19__curl_50,3,0,0,0,0,0.238847891828
927__variation_12__favours_3,1,1,0,0,0,0.359392926099
1194__traditional_63__approach_64,2,1,1,1,1,0.682883394413
11446__customers_4__stealing_2,1,1,1,1,0,0.529161475984
3163__practitioners_24__service_19,2,1,1,0,0,0.362339387491
994__gardeners_3__short_6,2,0,0,0,0,0.157837707274
2101__width_42__paw_29,2,1,0,0,0,0.324769415988
5786__period_23__crash_22,3,2,2,0,0,0.692379156062
572__hazardous_39__plants_42,2,1,1,1,0,0.647485671887
841__lead_6__seats_13,1,1,0,0,0,0.344930713493
3205__Instead_1__concerned_5,2,2,0,0,0,0.308119458792
6720__savage_30__assumed_15,3,3,0,0,0,0.447248455598
4618__arising_9__model_13,2,1,1,0,0,0.401290080507
8388__disaster_24__biggest_22,2,1,1,1,0,0.664097457378
6643__described_49__structure_43,2,2,1,0,0,0.393030872315
3079__return_11__giving_18,2,2,1,0,0,0.365433419638
848__produced_11__listing_8,2,1,1,0,0,0.459284002183
14074__nails_17__hard_15,3,3,3,3,2,2.1107807518
602__lived_2__view_9,2,1,1,0,0,0.44100140533
12841__Mollyrange_6__draw_10,3,2,0,0,0,0.25741701485
9806__told_3__claimed_7,1,1,0,0,0,0.344930713493
6719__troops_11__contrast_2,2,2,2,1,0,0.801687637892
4614__hand_6__dismissive_5,3,2,2,2,1,1.18897720683
6833__principle_15__embraced_11,2,2,1,1,0,0.842229715364
7089__bodies_6__coordination_2,1,1,1,1,0,0.536778487023
2138__brother_10__fooled_14,1,1,0,0,0,0.295721402647
8381__clearer_6__situation_3,1,1,1,1,1,0.711323894983
6393__accept_13__foreclosure_10,2,2,0,0,0,0.294189519
3474__education_17__decent_16,2,2,1,1,1,0.72888245155
3564__riots_9__impact_5,2,1,1,0,0,0.409078086091
888__pint_17__dry_14,3,2,2,2,1,1.50716451488
3006__network_34__source_31,1,1,0,0,0,0.321707747749
7032__election_32__break_37,3,2,2,1,1,1.17870583122
4648__seen_36__faded_30,2,1,0,0,0,0.277185125646
5752__poured_10__slug_14,2,2,2,0,0,0.507334238789
4733__fashion_13__world_11,2,1,1,1,1,0.63916045069
11030__narky_4__bastards_5,3,3,3,1,0,1.21743827531
2800__medieval_24__messages_15,1,1,0,0,0,0.372346209712
3676__jaws_7__handle_29,0,0,0,0,0,0.149218833197
6955__manage_13__achieve_7,2,1,1,0,0,0.424619133459
9958__short_84__cut_83,1,1,1,1,1,0.639191860351
1854__tens_17__infused_15,2,0,0,0,0,0.21863593337
1616__recently_18__lost_19,2,1,1,0,0,0.455237879785
9795__minute_6__hang_3,3,1,1,1,0,0.591465880232
1347__eyes_3__stare_4,1,1,0,0,0,0.401255713493
7061__nightly_21__regiment_22,3,3,3,2,2,1.96985434488
3637__protest_16__form_14,2,1,1,1,0,0.50469029006
3636__acts_11__emphasis_2,2,2,1,0,0,0.407456338154
8728__selling_66__keen_64,3,2,2,0,0,0.45332725821
3628__estate_5__described_3,1,1,1,0,0,0.490199202264
877__thousands_21__low_20,3,2,2,1,0,0.907551450506
1541__system_5__flexible_4,2,2,2,2,0,0.899149291386
3511__intended_23__instrument_27,2,1,1,0,0,0.41180720609
6850__appears_10__approach_4,1,0,0,0,0,0.166055434504
3155__approach_3__underpinned_14,3,2,1,0,0,0.595404109537
3152__applying_9__context_17,2,1,0,0,0,0.328325502827
3117__>advantages_35__holding_38,2,1,1,1,0,0.69259352766
7032__election_29__firmly_25,2,2,1,0,0,0.45264174238
3731__governs_33__extent_37,2,0,0,0,0,0.171617376419
1369__cultural_23__asserts_17,2,2,0,0,0,0.302321090092
7010__pursuit_7__onrush_5,3,3,3,3,1,2.12136342383
3566__policies_48__designed_49,2,1,1,1,0,0.531665020385
2866__prostitution_22__diversions_20,3,3,2,0,0,0.485203957791
6878__failed_7__distinguish_9,2,2,1,1,0,0.611217772195
1074__Destined_1__relieve_9,3,0,0,0,0,0.153615485052
1947__brought_8__aside_2,2,0,0,0,0,0.185479867625
5655__cities_12__build_10,2,1,1,0,0,0.490199202264
3563__shifted_50__pressures_53,2,2,1,1,0,0.62919949977
148__results_2__terse_4,3,2,2,2,0,1.32700561866
6380__science_30__pupils_23,1,1,0,0,0,0.301505355478
3748__chapter_3__role_11,2,1,0,0,0,0.292906914275
7189__leather_17__accompanied_5,2,0,0,0,0,0.185479867625
1295__facets_16__stressed_14,2,1,1,1,0,0.69171681312
7065__getting_19__advance_23,2,1,0,0,0,0.349782062327
1003__style_10__dictate_7,3,3,2,2,1,1.54517869405
1469__frantically_3__trying_4,2,1,1,1,0,0.636165499875
143__unobtrusive_20__clarity_21,3,3,3,2,2,1.9753772591
6506__involving_13__operating_10,1,1,0,0,0,0.324334031948
3649__acts_21__committing_19,2,2,1,1,1,0.752053611669
5217__photographs_4__recalled_9,2,2,1,0,0,0.430196530348
1249__contrast_7__voice_2,3,1,1,0,0,0.572278732804
3178__introduction_7__provide_4,1,1,1,1,0,0.449772636188
6145__unreliable_14__performance_11,1,1,1,0,0,0.391475227776
6249__simple_5__step_2,1,1,1,1,0,0.519472157909
6602__law_13__level_21,3,2,0,0,0,0.30505021009
5272__floor_17__lay_13,2,1,1,1,0,0.605643977372
6372__science_14__proportion_2,3,2,1,0,0,0.351703015446
6351__intensive_9__self-examination_10,3,2,2,2,1,1.02961588592
3466__actually_16__commit_17,2,1,1,1,0,0.583933267337
6490__children_2__range_12,1,1,0,0,0,0.313926189807
460__comes_5__pressure_4,3,3,1,1,1,0.813272030026
1971__breeze_24__light_23,2,2,1,1,1,0.765157868523
1398__strangely_25__inverted_26,3,2,1,1,0,1.11310376848
5498__fingers_10__gentle_9,3,2,2,2,1,1.3432651358
2742__left_41__sweeps_35,1,0,0,0,0,0.161833212282
6545__varied_7__widely_8,2,1,1,1,0,0.554405212578
2800__stone_11__sermons_9,3,3,3,3,1,2.1107807518
10851__cleaner_3__bit_1,2,1,0,0,0,0.369005355478
6574__cultural_9__backgrounds_10,2,2,1,1,1,0.72888245155
1555__nerve_21__failure_19,3,3,3,2,0,1.47173329475
11673__plenty_26__stuff_31,2,1,1,1,0,0.525696499258
103__return_20__rules_16,2,1,1,0,0,0.38252384674
658__time_33__moving_27,1,1,1,0,0,0.425737145882
4824__look_10__trying_8,2,1,1,1,0,0.682883394413
1051__secret_2__setting_10,2,2,0,0,0,0.385608917553
8136__arms_6__flung_4,3,2,1,1,1,0.969798767349
147__employ_16__technique_20,3,2,1,1,1,0.771805503632
561__giving_12__endorsed_7,2,1,0,0,0,0.488121844736
4643__incomprehensible_17__found_15,2,2,1,1,0,0.625835960186
6631__moment_31__goes_44,2,1,0,0,0,0.277047344685
3123__spending_42__cuts_43,3,2,2,1,1,0.963632301813
1092__save_10__Standing_1,2,1,1,0,0,0.38113616259
5230__hearth_62__hold_32,3,3,2,0,0,0.645779218069
5331__retained_3__habit_6,2,1,1,0,0,0.369112633178
3232__aims_17__substance_14,2,2,1,1,0,0.679489270806
1865__process_14__giving_16,2,1,1,1,0,0.743808892786
628__emphasis_8__elsewhere_9,1,0,0,0,0,0.166055434504
2620__sufficiently_35__wanton_36,3,3,3,3,1,1.91134746577
6727__training_35__level_33,2,1,0,0,0,0.297951502396
